accession,raw_file_count,total_file_count,title,submission_type,submission_date,publication_date,project_url
PXD007988,2,4,Composition and structure of synaptic ectosomes exporting antigen receptor linked to functional CD40 ligand from helper T cells,PARTIAL,2019-10-02,2019-10-02,https://www.ebi.ac.uk/pride/archive/projects/PXD007988
PXD008057,2,5,Fine-scale adaptive divergence and plasticity revealed by genetic and phenotypic variation in a marine invertebrate,PARTIAL,2017-10-26,2018-07-27,https://www.ebi.ac.uk/pride/archive/projects/PXD008057
PXD008108,2,3,Interacting protein identification,PARTIAL,2017-11-02,2019-11-12,https://www.ebi.ac.uk/pride/archive/projects/PXD008108
PXD008113,2,4,Identifing YdeH acetylation sites,PARTIAL,2017-11-02,2019-06-17,https://www.ebi.ac.uk/pride/archive/projects/PXD008113
PXD008137,2,15,Determination of disulfide bridges of human PGAP4 protein,PARTIAL,2017-11-06,2018-01-30,https://www.ebi.ac.uk/pride/archive/projects/PXD008137
PXD008245,2,5,A functional genomics screen identifies genes required for Schizosaccharomyces pombe meiosis,PARTIAL,2017-11-20,2018-01-04,https://www.ebi.ac.uk/pride/archive/projects/PXD008245
PXD008253,2,4,Protein-protein interactions overview of the moonlighting protein GAPDH in Paracoccidioides lutzii,PARTIAL,2017-11-21,2019-07-29,https://www.ebi.ac.uk/pride/archive/projects/PXD008253
PXD008308,2,4,Micellium GAPDH proteome -  Interactome of Glyceraldehyde-3-Phosphate Dehydrogenase Points to the Existence of Metabolons in Paracoccidioides lutzii,PARTIAL,2017-11-28,2019-07-29,https://www.ebi.ac.uk/pride/archive/projects/PXD008308
PXD008309,2,4,J774 Macrophage proteins interacion with Paracoccidioides lutzii GAPDH,PARTIAL,2017-11-28,2019-07-29,https://www.ebi.ac.uk/pride/archive/projects/PXD008309
PXD008317,2,4,GAPDH interactome in micelium to yeast transition Paracoccidioides lutzii cells,PARTIAL,2017-11-29,2019-07-29,https://www.ebi.ac.uk/pride/archive/projects/PXD008317
PXD008374,2,4,Comparative phosphoproteomic and acetylated proteomic analysis of intestine regeneration in the sea cucumber Apostichopus japonicus,PARTIAL,2017-12-06,2018-10-22,https://www.ebi.ac.uk/pride/archive/projects/PXD008374
PXD008378,2,6,Proteomic characterization of CD34+ CD123+ stem cells from patients with acute myeloid leukemia,PARTIAL,2017-12-06,2018-02-19,https://www.ebi.ac.uk/pride/archive/projects/PXD008378
PXD008384,2,3,Micro-metastases regression following primary tumor excision: a critical role for primary tumor secretome,PARTIAL,2017-12-07,2020-10-07,https://www.ebi.ac.uk/pride/archive/projects/PXD008384
PXD008400,2,3,"Direct analysis of IFITM3 S-fatty-acylation, part 1",PARTIAL,2017-12-11,2018-03-28,https://www.ebi.ac.uk/pride/archive/projects/PXD008400
PXD008408,2,13,Quantitative proteomic analysis of fresh-frozen human breast tissue and tumor samples using microLC-SWATH-MS,PARTIAL,2017-12-11,2026-03-16,https://www.ebi.ac.uk/pride/archive/projects/PXD008408
PXD008609,2,6,TTG1 interacting profile -  Site-specific phosphorylation of TRANSPARENT TESTA GLABRA1 mediates carbon partitioning in Arabidopsis seeds,PARTIAL,2018-01-08,2018-10-22,https://www.ebi.ac.uk/pride/archive/projects/PXD008609
PXD008631,2,4,Immunoaffinity enrichemt of GREB1 to co-enrich HSP90,PARTIAL,2018-01-09,2018-05-02,https://www.ebi.ac.uk/pride/archive/projects/PXD008631
PXD008644,2,4,The archaeal ATPase PINA interacts with the helicase Hjm via its carboxyl terminal KH domain remodeling and processing replication fork and Holliday junction,PARTIAL,2018-01-10,2018-10-22,https://www.ebi.ac.uk/pride/archive/projects/PXD008644
PXD008703,2,6,Temperature-induced changes in wheat leaf and flower phosphoproteome,PARTIAL,2018-01-17,2018-10-19,https://www.ebi.ac.uk/pride/archive/projects/PXD008703
PXD008737,2,488,The Importance of Extracellular Vesicle Purification for Downstream Analysis: A Comparison of Differential Centrifugation and Size Exclusion Chromatography for Parasitic Helminths,PARTIAL,2018-01-22,2019-02-13,https://www.ebi.ac.uk/pride/archive/projects/PXD008737
PXD008829,2,10,Pseudomonas aeruginosa PA3904 pull down coupled to LC-MS/MS,COMPLETE,2018-02-01,2018-03-09,https://www.ebi.ac.uk/pride/archive/projects/PXD008829
PXD008857,2,9,PSI supercomplex copurification using PSI His-tag,PARTIAL,2018-02-05,2018-10-03,https://www.ebi.ac.uk/pride/archive/projects/PXD008857
PXD008875,2,13,FILIP1 CT pull-down,COMPLETE,2018-02-06,2022-06-06,https://www.ebi.ac.uk/pride/archive/projects/PXD008875
PXD008891,2,6,Multiplex Biomarker Screening Assay for Urinary Extracellular Vesicles Study:  A Targeted Label-Free Proteomic Approach,PARTIAL,2018-02-08,2018-10-11,https://www.ebi.ac.uk/pride/archive/projects/PXD008891
PXD008924,2,4,Time series and steady state proteomics of Pseudomonas aeruginosa phenazine mutants,PARTIAL,2018-02-12,2018-10-19,https://www.ebi.ac.uk/pride/archive/projects/PXD008924
PXD009000,2,7,Identification of MS-Cleavable and Non-Cleavable Chemically Crosslinked Peptides with MetaMorpheus,PARTIAL,2018-02-21,2018-07-16,https://www.ebi.ac.uk/pride/archive/projects/PXD009000
PXD009006,2,9,Analysis of Conus venom peptides,PARTIAL,2018-02-21,2018-06-29,https://www.ebi.ac.uk/pride/archive/projects/PXD009006
PXD009079,2,10,Human mitochondrial cysteine desulfurase complex,COMPLETE,2018-03-01,2018-07-11,https://www.ebi.ac.uk/pride/archive/projects/PXD009079
PXD009188,2,7,Single methyl group positioning opens new chemical space for EPH receptor kinase inhibition,PARTIAL,2018-03-12,2018-09-05,https://www.ebi.ac.uk/pride/archive/projects/PXD009188
PXD009190,2,4,A 17 kDa fragment of lactoferrin associates with the termination of inflammation and peptides within promote resolution,PARTIAL,2018-03-12,2018-03-20,https://www.ebi.ac.uk/pride/archive/projects/PXD009190
PXD009221,2,4,Mouse serum exosome proteomics,PARTIAL,2018-03-15,2018-07-03,https://www.ebi.ac.uk/pride/archive/projects/PXD009221
PXD009364,2,11,Transient osmotic perturbation causes long-term alteration to the gut microbiota,COMPLETE,2018-03-29,2019-11-12,https://www.ebi.ac.uk/pride/archive/projects/PXD009364
PXD009365,2,6,TMT-based Quantitative Proteomics of Developing Sea Buckthorn (Hippophae rhamnoides) Berries Reveals Candidate Proteins Related to Lipid Metabolism,PARTIAL,2018-03-29,2019-04-18,https://www.ebi.ac.uk/pride/archive/projects/PXD009365
PXD009390,2,6,Combining laser capture micro-dissection and proteomics reveals an active translation machinery controlling invadosome formation,PARTIAL,2018-04-04,2018-10-19,https://www.ebi.ac.uk/pride/archive/projects/PXD009390
PXD009503,2,7,Targeting G protein-coupled receptor signaling at the G protein level with a selective nanobody inhibitor,PARTIAL,2018-04-16,2018-10-19,https://www.ebi.ac.uk/pride/archive/projects/PXD009503
PXD009524,2,4,DNA mismatch repair activity of MutLα is regulated by CK2-dependent phosphorylation of MLH1 (S477),PARTIAL,2018-04-17,2018-08-28,https://www.ebi.ac.uk/pride/archive/projects/PXD009524
PXD009532,2,4,Physcomitrella patens protonema endogenous peptides,PARTIAL,2018-04-18,2018-12-14,https://www.ebi.ac.uk/pride/archive/projects/PXD009532
PXD009604,2,98,Toxoplasma GRA protein identification,COMPLETE,2018-04-25,2018-11-02,https://www.ebi.ac.uk/pride/archive/projects/PXD009604
PXD009672,2,5,Improving silkworm genome annotation using a proteogenomics approach,PARTIAL,2019-03-01,2019-07-01,https://www.ebi.ac.uk/pride/archive/projects/PXD009672
PXD009697,2,6,Improving silkworm genome annotation using a proteogenomics approach,PARTIAL,2019-06-24,2019-07-01,https://www.ebi.ac.uk/pride/archive/projects/PXD009697
PXD009711,2,5,Mode of action studies for a novel anti-leishmania compound,PARTIAL,2018-11-30,2018-11-30,https://www.ebi.ac.uk/pride/archive/projects/PXD009711
PXD009716,2,3,glyXtoolMS Example Data Sets -  glyXtoolMS: An Open-Source Pipeline for Semiautomated Analysis of Glycopeptide Mass Spectrometry Data,PARTIAL,2018-09-20,2018-09-24,https://www.ebi.ac.uk/pride/archive/projects/PXD009716
PXD009724,2,4,Small-molecule inhibitors reveal an indispensable scaffolding role of RIPK2 in NOD2 signaling,PARTIAL,2018-05-09,2018-07-25,https://www.ebi.ac.uk/pride/archive/projects/PXD009724
PXD009752,2,10,LC-MSMS of the lc2 MHC class I immunopeptidome,COMPLETE,2018-05-11,2018-10-22,https://www.ebi.ac.uk/pride/archive/projects/PXD009752
PXD009754,2,10,LC-MSMS of the lc4 MHC class I immunopeptidome,COMPLETE,2018-05-11,2018-10-22,https://www.ebi.ac.uk/pride/archive/projects/PXD009754
PXD009755,2,10,LC-MSMS of the lc6 MHC class I immunopeptidome,COMPLETE,2018-05-11,2018-10-22,https://www.ebi.ac.uk/pride/archive/projects/PXD009755
PXD009761,2,8,The proteomics analyses of different silkworm tissues(embryo and testis),PARTIAL,2018-05-11,2019-07-01,https://www.ebi.ac.uk/pride/archive/projects/PXD009761
PXD009864,2,4,Mitten crab hepatopancreas LC-MSMS,PARTIAL,2018-05-23,2019-08-14,https://www.ebi.ac.uk/pride/archive/projects/PXD009864
PXD010011,2,5,The Insulin/IGF Signaling Cascade Modulates SUMOylation to Regulate Aging and Proteostasis in C. elegans.,PARTIAL,2018-06-04,2018-06-06,https://www.ebi.ac.uk/pride/archive/projects/PXD010011
PXD010197,2,6,Farnesylated Heat Shock Protein 40 is a component of membrane-bound RISC in Arabidopsis,PARTIAL,2018-06-22,2018-09-10,https://www.ebi.ac.uk/pride/archive/projects/PXD010197
PXD010388,2,8,Lotus rhizome LC-MSMS -  Proteomic analysis showing the signaling pathways involved in the rhizome enlargement process in Nelumbo nucifera,PARTIAL,2018-07-11,2019-11-12,https://www.ebi.ac.uk/pride/archive/projects/PXD010388
PXD010405,2,4,Development of chemical proteomics for the folateome and analysis of the kinetoplastid folateome - Part 1,PARTIAL,2018-07-12,2018-10-02,https://www.ebi.ac.uk/pride/archive/projects/PXD010405
PXD010440,2,15,Quantitative phosphoproteomic analysis reveals common regulatory mechanisms of immune components during effector- and PAMP-triggered immunity,PARTIAL,2018-07-16,2018-10-11,https://www.ebi.ac.uk/pride/archive/projects/PXD010440
PXD010451,2,3,Venomics  reveals an ant venom peptidome,PARTIAL,2018-07-17,2018-08-29,https://www.ebi.ac.uk/pride/archive/projects/PXD010451
PXD010470,2,4,SseF-SscB Interaction -  Revealing the mechanisms of membrane protein export by virulence-associated bacterial secretion systems,PARTIAL,2018-07-18,2018-10-16,https://www.ebi.ac.uk/pride/archive/projects/PXD010470
PXD010490,2,5,Detection of SEPs by MS (Second Round),PARTIAL,2018-07-19,2019-10-14,https://www.ebi.ac.uk/pride/archive/projects/PXD010490
PXD010492,2,4,saliva of salivasaliva,PARTIAL,2018-07-19,2022-12-12,https://www.ebi.ac.uk/pride/archive/projects/PXD010492
PXD010495,2,13,Effect of purification of galactooligosaccharides derived from lactulose with Saccharomyces cerevisiae on their capacity to bind immune cell receptor Dectin-2,COMPLETE,2018-07-19,2018-12-11,https://www.ebi.ac.uk/pride/archive/projects/PXD010495
PXD010537,2,9,Phospho and expression proteomics in chinese hamster ovary cells,PARTIAL,2018-08-09,2020-02-26,https://www.ebi.ac.uk/pride/archive/projects/PXD010537
PXD010579,2,8,Stable-protein Pair Analysis as A Novel Strategy to Identify Proteomic Signatures: Application to Seminal Plasma From Infertile Patients.,COMPLETE,2018-10-19,2019-02-25,https://www.ebi.ac.uk/pride/archive/projects/PXD010579
PXD010675,2,5,Peanut stunt virus–satellite RNA triggers changes in phosphorylation in N. benthamiana infected plants at the early stage of the infection,PARTIAL,2018-08-03,2018-10-25,https://www.ebi.ac.uk/pride/archive/projects/PXD010675
PXD010720,2,6,Characterization of extracellular enzymes involved in natural decomposition of conifer wood,PARTIAL,2018-11-27,2018-11-28,https://www.ebi.ac.uk/pride/archive/projects/PXD010720
PXD010777,2,6,Analysis of the TBK1 interactors from TBK1-deficient A549 cells reconstituted with moTAP TBK1 or empty vector,PARTIAL,2018-08-15,2018-09-25,https://www.ebi.ac.uk/pride/archive/projects/PXD010777
PXD010943,2,9,SWATH-MS Analysis of Gfi1-mutant bone marrow neutrophils,PARTIAL,2018-08-30,2020-04-07,https://www.ebi.ac.uk/pride/archive/projects/PXD010943
PXD010963,2,4,Locus-specific proteomics identification of OCT4 regulators,PARTIAL,2018-08-31,2019-01-07,https://www.ebi.ac.uk/pride/archive/projects/PXD010963
PXD011011,2,6,Porcine LC-MSMS -  Porcine Breast Extracellular Matrix Hydrogel for Spatial Tissue Culture,PARTIAL,2018-09-05,2019-11-12,https://www.ebi.ac.uk/pride/archive/projects/PXD011011
PXD011118,2,5,A novel germline variant in CSF3R highlights the potent oncogenic effects of loss of N-glycosylation and its implication for therapeutic intervention,PARTIAL,2018-09-18,2018-11-06,https://www.ebi.ac.uk/pride/archive/projects/PXD011118
PXD011164,2,3,Nemo-like kinase drives Foxp3 stability and is critical for maintenance of immune tolerance by regulatory T cells,PARTIAL,2018-09-24,2019-09-02,https://www.ebi.ac.uk/pride/archive/projects/PXD011164
PXD011237,2,10,CpaA is a Glycan-Specific Adamalysin-like Protease Secreted by Acinetobacter baumannii that Inactivates Coagulation Factor XII,COMPLETE,2018-10-01,2024-02-05,https://www.ebi.ac.uk/pride/archive/projects/PXD011237
PXD011241,2,4,Exosomes of p53 mutant H1299 cells,PARTIAL,2018-10-01,2018-12-04,https://www.ebi.ac.uk/pride/archive/projects/PXD011241
PXD011256,2,7,Analysis of YAP1 phosphorylation sites induced by TAK1,PARTIAL,2018-10-02,2018-11-04,https://www.ebi.ac.uk/pride/archive/projects/PXD011256
PXD011273,2,4,Ixodes scapularis chemotactic protein identification,PARTIAL,2018-10-04,2021-09-08,https://www.ebi.ac.uk/pride/archive/projects/PXD011273
PXD011356,2,10,Identification of novel pyrazolopyrimidine compounds that modulate the shelterin complex and telomere length regulation via phosphoglycerate kinase 1 and stress sensor DJ1,COMPLETE,2018-10-15,2019-07-19,https://www.ebi.ac.uk/pride/archive/projects/PXD011356
PXD011368,2,4,MCF-7 Flag-need8 IP-MS,PARTIAL,2018-10-16,2022-04-01,https://www.ebi.ac.uk/pride/archive/projects/PXD011368
PXD011371,2,10,binding specificity of Native Odorant-Binding Protein isoforms is driven by phosphorylation and O-N-acetylglucosamiylation in the pig (sus scrofa),COMPLETE,2018-10-16,2019-02-15,https://www.ebi.ac.uk/pride/archive/projects/PXD011371
PXD011395,2,4,MCF-7 PTEN-Nedd8 IP-MS,PARTIAL,2018-10-17,2022-05-20,https://www.ebi.ac.uk/pride/archive/projects/PXD011395
PXD011418,2,7,Assessing the effect of number of single hit vs. 3 repetitive hits in a mouse of closed head injury (rCHI) at 3 and 7 days post injury (DPI) in the cortex and hippocampus tissue,PARTIAL,2018-10-19,2025-05-23,https://www.ebi.ac.uk/pride/archive/projects/PXD011418
PXD011421,2,4,Integrated Quantitative Phosphoproteomics and Cell-based Functional Screening Reveals Specific Pathological Cardiac Hypertrophy-related Phosphorylation Sites,PARTIAL,2018-10-19,2021-09-08,https://www.ebi.ac.uk/pride/archive/projects/PXD011421
PXD011504,2,5,Sysmetex proteome data for SLX mineral growth,PARTIAL,2018-10-29,2020-06-29,https://www.ebi.ac.uk/pride/archive/projects/PXD011504
PXD011522,2,6,Galectin-8 facilitates B cell responses to surface-tethered antigens by promoting antigen extraction at the B cell synapse,PARTIAL,2018-10-30,2018-12-14,https://www.ebi.ac.uk/pride/archive/projects/PXD011522
PXD011542,2,4,Spliceosome disassembly factors ILP1 and NTR1 promote microRNA biogenesis in Arabidopsis,PARTIAL,2018-10-31,2019-11-12,https://www.ebi.ac.uk/pride/archive/projects/PXD011542
PXD011552,2,5,SUMO conjugation to the pattern recognition receptor FLS2 triggers intracellular signalling in plant innate immunity,PARTIAL,2018-11-01,2019-11-12,https://www.ebi.ac.uk/pride/archive/projects/PXD011552
PXD011577,2,4,lnc-EAPV binding proteins in  C57BL/6J BMDMs,PARTIAL,2018-11-05,2018-11-07,https://www.ebi.ac.uk/pride/archive/projects/PXD011577
PXD011786,2,8,MS for identifying CENP-E ubiquitination sites and MS for GST-Ub4 interacting proteins,PARTIAL,2018-11-21,2019-01-28,https://www.ebi.ac.uk/pride/archive/projects/PXD011786
PXD011865,2,4,SFPQ interacted proteins in HEK293T nucleus and cytoplasm,PARTIAL,2018-11-28,2019-01-10,https://www.ebi.ac.uk/pride/archive/projects/PXD011865
PXD011880,2,8,Dataset 1: SNO-CoA Targets in Mouse Kidney,PARTIAL,2018-11-29,2018-12-11,https://www.ebi.ac.uk/pride/archive/projects/PXD011880
PXD011881,2,8,Dataset 2: Targets of SCoR-mediated Denitrosylation,PARTIAL,2018-11-29,2018-12-11,https://www.ebi.ac.uk/pride/archive/projects/PXD011881
PXD011943,2,4,The relative intensity of RhPIP2;1 at Ser 273. Membrane proteins were extracted from mock (left) and dehydrated (right) leaves and were used for LC-MS analysis - Part 2,PARTIAL,2018-12-05,2019-01-16,https://www.ebi.ac.uk/pride/archive/projects/PXD011943
PXD011994,2,3,A Proteomic Analysis of the Myocardium in Hypertrophic Obstructive Cardiomyopathy,PARTIAL,2018-12-10,2019-08-14,https://www.ebi.ac.uk/pride/archive/projects/PXD011994
PXD011999,2,5,DARPin_study -  Systemic analysis of tyrosine kinase signaling reveals a common adaptive response program in a HER2-positive breast cancer,PARTIAL,2018-12-10,2019-01-28,https://www.ebi.ac.uk/pride/archive/projects/PXD011999
PXD012023,2,4,Serine-Threonine Kinase Encoded by a Split hipA Homologous Gene of Escherichia coli Inhibits Tryptophanyl-tRNA Synthetase,PARTIAL,2018-12-12,2019-06-24,https://www.ebi.ac.uk/pride/archive/projects/PXD012023
PXD012026,2,5,Chemical phosphoproteomic approaches reveal substrate specificity of protein phosphatases-1 and -2,PARTIAL,2018-12-12,2020-07-14,https://www.ebi.ac.uk/pride/archive/projects/PXD012026
PXD012068,2,4,Cyclin dependent kinase 5 (CDK5) regulates the circadian clock,PARTIAL,2018-12-14,2019-12-04,https://www.ebi.ac.uk/pride/archive/projects/PXD012068
PXD012092,2,12,Transcriptomic alterations induced by physiologically relevant level of mono(2-ethylhexyl) phthalate (MEHP) in oocytes and blastocysts,COMPLETE,2018-12-18,2019-05-09,https://www.ebi.ac.uk/pride/archive/projects/PXD012092
PXD012095,2,15,MS-based analysis of enzymatic methylation of an in vitro-transcribed lncRNA,PARTIAL,2018-12-18,2018-12-31,https://www.ebi.ac.uk/pride/archive/projects/PXD012095
PXD012141,2,5,Proteomic changes in oocytes after in vitro maturation in lipotoxic conditions are different from those in cumulus cells,PARTIAL,2018-12-21,2019-04-02,https://www.ebi.ac.uk/pride/archive/projects/PXD012141
